date,bp_used_usd,bp_pct_account,open_positions,regime,vix,cumulative_equity,drawdown
2015-08-13,22500.0,5.45,1,LOW_VOL,13.49,413000.47,-0.0023
2015-08-14,22500.0,5.44,1,LOW_VOL,12.83,413900.8,-0.0001
2015-08-17,22500.0,5.39,1,LOW_VOL,13.02,417716.38,0.0
2015-08-18,22500.0,5.39,1,LOW_VOL,13.79,417123.23,-0.0014
2015-08-19,22500.0,5.41,1,NORMAL,15.25,415809.91,-0.0046
2015-08-20,22500.0,5.46,1,NORMAL,19.14,412284.34,-0.013
2015-08-21,22500.0,5.52,1,HIGH_VOL,28.03,407603.69,-0.0242
2015-08-24,0,0.0,0,HIGH_VOL,40.74,394368.7,-0.0559
2015-08-25,0,0.0,0,HIGH_VOL,36.02,394368.7,-0.0559
2015-08-26,21000.0,5.32,1,HIGH_VOL,30.32,394368.7,-0.0559
2015-08-27,42000.0,10.64,2,HIGH_VOL,26.1,394862.72,-0.0547
2015-08-28,42000.0,10.63,2,HIGH_VOL,26.05,394984.11,-0.0544
2015-08-31,42000.0,10.65,2,HIGH_VOL,28.43,394432.85,-0.0557
2015-09-01,42000.0,10.66,2,HIGH_VOL,31.4,394016.16,-0.0567
2015-09-02,42000.0,10.61,2,HIGH_VOL,26.09,395705.76,-0.0527
2015-09-03,42000.0,10.61,2,HIGH_VOL,25.61,395955.82,-0.0521
2015-09-04,42000.0,10.62,2,HIGH_VOL,27.8,395461.35,-0.0533
2015-09-08,42000.0,10.6,2,HIGH_VOL,24.9,396285.92,-0.0513
2015-09-09,42000.0,10.6,2,HIGH_VOL,26.23,396111.6,-0.0517
2015-09-10,21000.0,5.28,1,HIGH_VOL,24.37,397858.63,-0.0475
2015-09-11,21000.0,5.28,1,HIGH_VOL,23.2,398086.28,-0.047
2015-09-14,21000.0,5.28,1,HIGH_VOL,24.25,397979.0,-0.0473
2015-09-15,0,0.0,0,HIGH_VOL,22.54,399339.66,-0.044
2015-09-16,22500.0,5.63,1,NORMAL,21.35,399339.66,-0.044
2015-09-17,22500.0,5.63,1,NORMAL,21.14,399577.05,-0.0434
2015-09-18,22500.0,5.64,1,HIGH_VOL,22.28,398826.13,-0.0452
2015-09-21,22500.0,5.62,1,NORMAL,20.14,400192.48,-0.042
2015-09-22,22500.0,5.64,1,HIGH_VOL,22.44,398736.34,-0.0454
2015-09-23,43500.0,10.9,2,HIGH_VOL,22.13,398920.86,-0.045
2015-09-24,43500.0,10.94,2,HIGH_VOL,23.47,397746.44,-0.0478
2015-09-25,43500.0,10.93,2,HIGH_VOL,23.62,397836.91,-0.0476
2015-09-28,43500.0,11.07,2,HIGH_VOL,27.63,393102.63,-0.0589
2015-09-29,43500.0,11.04,2,HIGH_VOL,26.83,393976.73,-0.0568
2015-09-30,43500.0,10.94,2,HIGH_VOL,24.5,397492.16,-0.0484
2015-10-01,43500.0,10.89,2,HIGH_VOL,22.55,399572.1,-0.0434
2015-10-02,43500.0,10.82,2,NORMAL,20.94,402135.57,-0.0373
2015-10-05,43500.0,10.77,2,NORMAL,19.54,403958.03,-0.0329
2015-10-06,43500.0,10.76,2,NORMAL,19.4,404398.28,-0.0319
2015-10-07,43500.0,10.73,2,NORMAL,18.4,405414.74,-0.0294
2015-10-08,21000.0,5.13,1,NORMAL,17.42,409642.43,-0.0193
2015-10-09,21000.0,5.12,1,NORMAL,17.08,409854.06,-0.0188
2015-10-12,21000.0,5.12,1,NORMAL,16.17,410246.89,-0.0179
2015-10-13,43500.0,10.61,2,NORMAL,17.67,410160.57,-0.0181
2015-10-14,43500.0,10.6,2,NORMAL,18.03,410228.09,-0.0179
2015-10-15,22500.0,5.42,1,NORMAL,16.05,414952.38,-0.0066
2015-10-16,45000.0,10.83,2,NORMAL,15.05,415621.93,-0.005
2015-10-19,45000.0,10.82,2,LOW_VOL,14.98,415947.43,-0.0042
2015-10-20,45000.0,10.84,2,NORMAL,15.75,415118.31,-0.0062
2015-10-21,45000.0,10.88,2,NORMAL,16.7,413437.55,-0.0102
2015-10-22,45000.0,10.76,2,LOW_VOL,14.45,418273.87,0.0
2015-10-23,45000.0,10.74,2,LOW_VOL,14.46,419111.99,0.0
2015-10-26,45000.0,10.75,2,NORMAL,15.29,418440.65,-0.0016
2015-10-27,45000.0,10.75,2,NORMAL,15.43,418443.23,-0.0016
2015-10-28,45000.0,10.72,2,LOW_VOL,14.33,419957.81,0.0
2015-10-29,22500.0,5.3,1,LOW_VOL,14.61,424924.79,0.0
2015-10-30,45000.0,10.58,2,NORMAL,15.07,425336.31,0.0
2015-11-02,45000.0,10.54,2,LOW_VOL,14.15,426965.42,0.0
2015-11-03,45000.0,10.54,2,LOW_VOL,14.54,426813.95,-0.0004
2015-11-04,45000.0,10.56,2,NORMAL,15.51,426122.09,-0.002
2015-11-05,45000.0,10.54,2,NORMAL,15.05,426799.73,-0.0004
2015-11-06,45000.0,10.52,2,LOW_VOL,14.33,427758.87,0.0
2015-11-09,45000.0,10.58,2,NORMAL,16.52,425443.45,-0.0054
2015-11-10,45000.0,10.54,2,NORMAL,15.29,426966.3,-0.0019
2015-11-11,45000.0,10.56,2,NORMAL,16.06,426268.76,-0.0035
2015-11-12,22500.0,5.32,1,NORMAL,18.37,422828.4,-0.0115
2015-11-13,22500.0,5.32,1,NORMAL,20.08,422541.34,-0.0122
2015-11-16,0,0.0,0,NORMAL,18.16,425610.02,-0.005
2015-11-17,0,0.0,0,NORMAL,18.84,425610.02,-0.005
2015-11-18,0,0.0,0,NORMAL,16.85,425610.02,-0.005
2015-11-19,0,0.0,0,NORMAL,16.99,425610.02,-0.005
2015-11-20,0,0.0,0,NORMAL,15.47,425610.02,-0.005
2015-11-23,0,0.0,0,NORMAL,15.62,425610.02,-0.005
2015-11-24,0,0.0,0,NORMAL,15.93,425610.02,-0.005
2015-11-25,22500.0,5.29,1,NORMAL,15.19,425610.02,-0.005
2015-11-27,22500.0,5.28,1,NORMAL,15.12,425827.2,-0.0045
2015-11-30,22500.0,5.3,1,NORMAL,16.13,424670.15,-0.0072
2015-12-01,22500.0,5.27,1,LOW_VOL,14.67,427220.02,-0.0013
2015-12-02,22500.0,5.3,1,NORMAL,15.91,424848.59,-0.0068
2015-12-03,45000.0,10.68,2,NORMAL,18.11,421463.24,-0.0147
2015-12-04,45000.0,10.5,2,LOW_VOL,14.81,428481.9,0.0
2015-12-07,45000.0,10.55,2,NORMAL,15.84,426536.46,-0.0045
2015-12-08,45000.0,10.62,2,NORMAL,17.6,423820.71,-0.0109
2015-12-09,22500.0,5.38,1,NORMAL,19.61,418266.16,-0.0238
2015-12-10,22500.0,5.38,1,NORMAL,19.34,418581.67,-0.0231
2015-12-11,22500.0,5.41,1,HIGH_VOL,24.39,415686.85,-0.0299
2015-12-14,22500.0,5.4,1,HIGH_VOL,22.73,416771.89,-0.0273
2015-12-15,22500.0,5.38,1,NORMAL,20.95,418068.16,-0.0243
2015-12-16,22500.0,5.36,1,NORMAL,17.86,420002.8,-0.0198
2015-12-17,22500.0,5.36,1,NORMAL,18.94,419556.24,-0.0208
2015-12-18,22500.0,5.38,1,NORMAL,20.7,418163.02,-0.0241
2015-12-21,22500.0,5.36,1,NORMAL,18.7,419730.84,-0.0204
2015-12-22,22500.0,5.34,1,NORMAL,16.6,421351.65,-0.0166
2015-12-23,22500.0,5.33,1,NORMAL,15.57,422163.25,-0.0147
2015-12-24,22500.0,5.33,1,NORMAL,15.74,422220.07,-0.0146
2015-12-28,22500.0,5.34,1,NORMAL,16.91,421741.94,-0.0157
2015-12-29,22500.0,5.33,1,NORMAL,16.08,422207.9,-0.0146
2015-12-30,22500.0,5.33,1,NORMAL,17.29,421858.75,-0.0155
2015-12-31,22500.0,5.34,1,NORMAL,18.21,421483.45,-0.0163
2016-01-04,22500.0,5.36,1,NORMAL,20.7,419834.71,-0.0202
2016-01-05,22500.0,5.35,1,NORMAL,19.34,420768.32,-0.018
2016-01-06,22500.0,5.36,1,NORMAL,20.59,419463.82,-0.021
2016-01-07,22500.0,5.41,1,HIGH_VOL,24.99,415852.38,-0.0295
2016-01-08,0,0.0,0,HIGH_VOL,27.01,411590.2,-0.0394
2016-01-11,0,0.0,0,HIGH_VOL,24.3,411590.2,-0.0394
2016-01-12,0,0.0,0,HIGH_VOL,22.47,411590.2,-0.0394
2016-01-13,0,0.0,0,HIGH_VOL,25.22,411590.2,-0.0394
2016-01-14,0,0.0,0,HIGH_VOL,23.95,411590.2,-0.0394
2016-01-15,0,0.0,0,HIGH_VOL,27.02,411590.2,-0.0394
2016-01-19,0,0.0,0,HIGH_VOL,26.05,411590.2,-0.0394
2016-01-20,0,0.0,0,HIGH_VOL,27.59,411590.2,-0.0394
2016-01-21,0,0.0,0,HIGH_VOL,26.69,411590.2,-0.0394
2016-01-22,0,0.0,0,HIGH_VOL,22.34,411590.2,-0.0394
2016-01-25,0,0.0,0,HIGH_VOL,24.15,411590.2,-0.0394
2016-01-26,0,0.0,0,HIGH_VOL,22.5,411590.2,-0.0394
2016-01-27,0,0.0,0,HIGH_VOL,23.11,411590.2,-0.0394
2016-01-28,0,0.0,0,HIGH_VOL,22.42,411590.2,-0.0394
2016-01-29,22500.0,5.47,1,NORMAL,20.2,411590.2,-0.0394
2016-02-01,22500.0,5.46,1,NORMAL,19.98,411849.17,-0.0388
2016-02-02,22500.0,5.48,1,NORMAL,21.98,410560.83,-0.0418
2016-02-03,22500.0,5.47,1,NORMAL,21.65,410992.57,-0.0408
2016-02-04,22500.0,5.47,1,NORMAL,21.84,411059.66,-0.0407
2016-02-05,22500.0,5.49,1,HIGH_VOL,23.38,409820.34,-0.0436
2016-02-08,22500.0,5.51,1,HIGH_VOL,26.0,408206.89,-0.0473
2016-02-09,22500.0,5.51,1,HIGH_VOL,26.54,408092.13,-0.0476
2016-02-10,22500.0,5.51,1,HIGH_VOL,26.29,408287.37,-0.0471
2016-02-11,22500.0,5.53,1,HIGH_VOL,28.14,407136.93,-0.0498
2016-02-12,22500.0,5.5,1,HIGH_VOL,25.4,409221.79,-0.0449
2016-02-16,43500.0,10.59,2,HIGH_VOL,24.11,410646.16,-0.0416
2016-02-17,64500.0,15.64,3,HIGH_VOL,22.31,412378.02,-0.0376
2016-02-18,64500.0,15.6,3,NORMAL,21.64,413380.95,-0.0352
2016-02-19,64500.0,15.55,3,NORMAL,20.53,414738.17,-0.0321
2016-02-22,64500.0,15.51,3,NORMAL,19.38,415937.2,-0.0293
2016-02-23,64500.0,15.55,3,NORMAL,20.98,414885.14,-0.0317
2016-02-24,64500.0,15.53,3,NORMAL,20.72,415410.98,-0.0305
2016-02-25,64500.0,15.47,3,NORMAL,19.11,416904.92,-0.027
2016-02-26,64500.0,15.48,3,NORMAL,19.81,416633.93,-0.0277
2016-02-29,64500.0,15.49,3,NORMAL,20.55,416452.18,-0.0281
2016-03-01,42000.0,9.98,2,NORMAL,17.7,420933.06,-0.0176
2016-03-02,42000.0,9.97,2,NORMAL,17.09,421074.76,-0.0173
2016-03-03,42000.0,9.97,2,NORMAL,16.7,421142.73,-0.0171
2016-03-04,42000.0,9.98,2,NORMAL,16.86,420986.17,-0.0175
2016-03-07,42000.0,9.98,2,NORMAL,17.35,420845.65,-0.0178
2016-03-08,42000.0,9.97,2,NORMAL,18.67,421119.14,-0.0172
2016-03-09,42000.0,9.97,2,NORMAL,18.34,421097.31,-0.0172
2016-03-10,0,0.0,0,NORMAL,18.05,423850.35,-0.0108
2016-03-11,22500.0,5.31,1,NORMAL,16.5,423850.35,-0.0108
2016-03-14,22500.0,5.31,1,NORMAL,16.92,423564.4,-0.0115
2016-03-15,22500.0,5.31,1,NORMAL,16.84,423382.53,-0.0119
2016-03-16,22500.0,5.29,1,LOW_VOL,14.99,425203.7,-0.0077
2016-03-17,22500.0,5.27,1,LOW_VOL,14.44,426581.86,-0.0044
2016-03-18,22500.0,5.26,1,LOW_VOL,14.02,427493.86,-0.0023
2016-03-21,22500.0,5.26,1,LOW_VOL,13.79,427842.01,-0.0015
2016-03-22,22500.0,5.26,1,LOW_VOL,14.17,427671.93,-0.0019
2016-03-23,22500.0,5.27,1,LOW_VOL,14.94,426549.97,-0.0045
2016-03-24,22500.0,5.24,1,LOW_VOL,14.74,429425.97,0.0
2016-03-28,45000.0,10.47,2,NORMAL,15.24,429676.46,0.0
2016-03-29,45000.0,10.39,2,LOW_VOL,13.82,433224.22,0.0
2016-03-30,45000.0,10.35,2,LOW_VOL,13.56,434910.49,0.0
2016-03-31,45000.0,10.36,2,LOW_VOL,13.95,434204.0,-0.0016
2016-04-01,45000.0,10.3,2,LOW_VOL,13.1,436744.15,0.0
2016-04-04,45000.0,10.33,2,LOW_VOL,14.12,435443.41,-0.003
2016-04-05,45000.0,10.42,2,NORMAL,15.42,431725.96,-0.0115
2016-04-06,45000.0,10.33,2,LOW_VOL,14.09,435834.08,-0.0021
2016-04-07,45000.0,10.43,2,NORMAL,16.16,431317.59,-0.0124
2016-04-08,22500.0,5.19,1,NORMAL,15.36,433428.07,-0.0076
2016-04-11,22500.0,5.19,1,NORMAL,16.26,433189.42,-0.0081
2016-04-12,22500.0,5.18,1,LOW_VOL,14.85,434708.78,-0.0047
2016-04-13,22500.0,5.15,1,LOW_VOL,13.84,436584.95,-0.0004
2016-04-14,22500.0,5.15,1,LOW_VOL,13.72,436658.08,-0.0002
2016-04-15,22500.0,5.15,1,LOW_VOL,13.62,436497.77,-0.0006
2016-04-18,22500.0,5.14,1,LOW_VOL,13.35,437851.79,0.0
2016-04-19,22500.0,5.13,1,LOW_VOL,13.24,438515.97,0.0
2016-04-20,22500.0,5.13,1,LOW_VOL,13.28,438730.25,0.0
2016-04-21,22500.0,5.14,1,LOW_VOL,13.95,437792.14,-0.0021
2016-04-22,22500.0,5.14,1,LOW_VOL,13.22,437830.85,-0.0021
2016-04-25,22500.0,5.14,1,LOW_VOL,14.08,437579.5,-0.0026
2016-04-26,22500.0,5.14,1,LOW_VOL,13.96,438025.92,-0.0016
2016-04-27,22500.0,5.13,1,LOW_VOL,13.77,438429.39,-0.0007
2016-04-28,0,0.0,0,NORMAL,15.22,443141.2,0.0
2016-04-29,0,0.0,0,NORMAL,15.7,443141.2,0.0
2016-05-02,22500.0,5.08,1,LOW_VOL,14.68,443141.2,0.0
2016-05-03,22500.0,5.09,1,NORMAL,15.6,441814.01,-0.003
2016-05-04,22500.0,5.1,1,NORMAL,16.05,440891.44,-0.0051
2016-05-05,22500.0,5.1,1,NORMAL,15.91,440769.9,-0.0054
2016-05-06,22500.0,5.1,1,LOW_VOL,14.72,440827.37,-0.0052
2016-05-09,22500.0,5.1,1,LOW_VOL,14.57,440894.62,-0.0051
2016-05-10,22500.0,5.08,1,LOW_VOL,13.63,443121.18,-0.0
2016-05-11,22500.0,5.1,1,LOW_VOL,14.69,441491.02,-0.0037
2016-05-12,22500.0,5.1,1,LOW_VOL,14.41,441318.88,-0.0041
2016-05-13,22500.0,5.12,1,NORMAL,15.04,439823.2,-0.0075
2016-05-16,22500.0,5.09,1,LOW_VOL,14.68,441670.71,-0.0033
2016-05-17,45000.0,10.22,2,NORMAL,15.57,440112.58,-0.0068
2016-05-18,45000.0,10.22,2,NORMAL,15.95,440176.43,-0.0067
2016-05-19,22500.0,5.15,1,NORMAL,16.33,436633.89,-0.0147
2016-05-20,22500.0,5.14,1,NORMAL,15.2,437641.69,-0.0124
2016-05-23,22500.0,5.15,1,NORMAL,15.82,437316.82,-0.0131
2016-05-24,22500.0,5.13,1,LOW_VOL,14.42,438251.38,-0.011
2016-05-25,22500.0,5.13,1,LOW_VOL,13.9,438396.1,-0.0107
2016-05-26,22500.0,5.13,1,LOW_VOL,13.43,438889.59,-0.0096
2016-05-27,22500.0,5.13,1,LOW_VOL,13.12,438916.15,-0.0095
2016-05-31,22500.0,5.13,1,LOW_VOL,14.19,438402.31,-0.0107
2016-06-01,22500.0,5.13,1,LOW_VOL,14.2,438454.72,-0.0106
2016-06-02,22500.0,5.13,1,LOW_VOL,13.63,438733.83,-0.0099
2016-06-03,22500.0,5.12,1,LOW_VOL,13.47,439247.19,-0.0088
2016-06-06,22500.0,5.13,1,LOW_VOL,13.65,438825.86,-0.0097
2016-06-07,22500.0,5.13,1,LOW_VOL,14.05,438598.0,-0.0103
2016-06-08,22500.0,5.13,1,LOW_VOL,14.08,438368.84,-0.0108
2016-06-09,22500.0,5.13,1,LOW_VOL,14.64,438397.25,-0.0107
2016-06-10,22500.0,5.14,1,NORMAL,17.03,437957.17,-0.0117
2016-06-13,22500.0,5.16,1,NORMAL,20.97,436215.95,-0.0156
2016-06-14,22500.0,5.15,1,NORMAL,20.5,436775.62,-0.0144
2016-06-15,22500.0,5.15,1,NORMAL,20.14,437272.35,-0.0132
2016-06-16,22500.0,5.14,1,NORMAL,19.37,437871.63,-0.0119
2016-06-17,22500.0,5.13,1,NORMAL,19.41,438189.24,-0.0112
2016-06-20,22500.0,5.13,1,NORMAL,18.37,438828.65,-0.0097
2016-06-21,0,0.0,0,NORMAL,18.48,440750.4,-0.0054
2016-06-22,22500.0,5.1,1,NORMAL,21.17,440750.4,-0.0054
2016-06-23,22500.0,5.08,1,NORMAL,17.25,442975.07,-0.0004
2016-06-24,22500.0,5.13,1,HIGH_VOL,25.76,438407.49,-0.0107
2016-06-27,22500.0,5.13,1,HIGH_VOL,23.85,438700.16,-0.01
2016-06-28,22500.0,5.09,1,NORMAL,18.75,442017.73,-0.0025
2016-06-29,22500.0,5.07,1,NORMAL,16.64,443786.78,0.0
2016-06-30,22500.0,5.06,1,NORMAL,15.63,444495.09,0.0
2016-07-01,22500.0,5.06,1,LOW_VOL,14.77,444982.52,0.0
2016-07-05,22500.0,5.06,1,NORMAL,15.58,444720.94,-0.0006
2016-07-06,22500.0,5.06,1,LOW_VOL,14.96,445089.75,0.0
2016-07-07,22500.0,5.0,1,LOW_VOL,14.76,449604.82,0.0
2016-07-08,22500.0,4.99,1,LOW_VOL,13.2,450653.11,0.0
2016-07-11,22500.0,5.0,1,LOW_VOL,13.54,450309.89,-0.0008
2016-07-12,22500.0,5.0,1,LOW_VOL,13.55,449902.61,-0.0017
2016-07-13,22500.0,5.0,1,LOW_VOL,13.04,450410.46,-0.0005
2016-07-14,22500.0,5.0,1,LOW_VOL,12.82,450159.65,-0.0011
2016-07-15,22500.0,4.99,1,LOW_VOL,12.67,450506.93,-0.0003
2016-07-18,22500.0,4.99,1,LOW_VOL,12.44,450520.91,-0.0003
2016-07-19,22500.0,4.99,1,LOW_VOL,11.97,451159.74,0.0
2016-07-20,22500.0,4.99,1,LOW_VOL,11.77,450868.83,-0.0006
2016-07-21,22500.0,4.99,1,LOW_VOL,12.74,450830.23,-0.0007
2016-07-22,22500.0,4.99,1,LOW_VOL,12.02,450845.21,-0.0007
2016-07-25,22500.0,4.99,1,LOW_VOL,12.87,450846.93,-0.0007
2016-07-26,22500.0,4.99,1,LOW_VOL,13.05,450840.2,-0.0007
2016-07-27,22500.0,4.99,1,LOW_VOL,12.83,451285.55,0.0
2016-07-28,22500.0,4.99,1,LOW_VOL,12.72,451303.5,0.0
2016-07-29,22500.0,4.98,1,LOW_VOL,11.87,451757.99,0.0
2016-08-01,22500.0,4.98,1,LOW_VOL,12.44,451740.4,-0.0
2016-08-02,22500.0,4.98,1,LOW_VOL,13.37,452098.39,0.0
2016-08-03,22500.0,4.98,1,LOW_VOL,12.86,452224.92,0.0
2016-08-04,22500.0,4.97,1,LOW_VOL,12.42,452619.84,0.0
2016-08-05,22500.0,4.98,1,LOW_VOL,11.39,452182.93,-0.001
2016-08-08,22500.0,4.97,1,LOW_VOL,11.5,452427.69,-0.0004
2016-08-09,22500.0,4.97,1,LOW_VOL,11.66,452448.98,-0.0004
2016-08-10,22500.0,4.94,1,LOW_VOL,12.05,455674.35,0.0
2016-08-11,22500.0,4.93,1,LOW_VOL,11.68,456646.68,0.0
2016-08-12,22500.0,4.93,1,LOW_VOL,11.55,456426.32,-0.0005
2016-08-15,22500.0,4.92,1,LOW_VOL,11.81,457152.09,0.0
2016-08-16,22500.0,4.93,1,LOW_VOL,12.64,456155.95,-0.0022
2016-08-17,22500.0,4.93,1,LOW_VOL,12.19,456432.96,-0.0016
2016-08-18,22500.0,4.93,1,LOW_VOL,11.43,456726.95,-0.0009
2016-08-19,22500.0,4.93,1,LOW_VOL,11.34,456341.09,-0.0018
2016-08-22,22500.0,4.93,1,LOW_VOL,12.27,456517.83,-0.0014
2016-08-23,22500.0,4.92,1,LOW_VOL,12.38,457025.18,-0.0003
2016-08-24,22500.0,4.93,1,LOW_VOL,13.45,456215.2,-0.002
2016-08-25,22500.0,4.93,1,LOW_VOL,13.63,455986.83,-0.0025
2016-08-26,22500.0,4.94,1,LOW_VOL,13.65,455634.06,-0.0033
2016-08-29,22500.0,4.93,1,LOW_VOL,12.94,456555.25,-0.0013
2016-08-30,22500.0,4.93,1,LOW_VOL,13.12,456165.26,-0.0022
2016-08-31,22500.0,4.94,1,LOW_VOL,13.42,455730.69,-0.0031
2016-09-01,22500.0,4.94,1,LOW_VOL,13.48,455750.24,-0.0031
2016-09-02,22500.0,4.93,1,LOW_VOL,11.98,456105.58,-0.0023
2016-09-06,22500.0,4.92,1,LOW_VOL,12.02,456927.64,-0.0005
2016-09-07,22500.0,4.92,1,LOW_VOL,11.94,456861.33,-0.0006
2016-09-08,22500.0,4.93,1,LOW_VOL,12.51,456514.9,-0.0014
2016-09-09,0,0.0,0,NORMAL,17.5,454425.42,-0.006
2016-09-12,0,0.0,0,NORMAL,15.16,454425.42,-0.006
2016-09-13,0,0.0,0,NORMAL,17.85,454425.42,-0.006
2016-09-14,0,0.0,0,NORMAL,18.14,454425.42,-0.006
2016-09-15,0,0.0,0,NORMAL,16.3,454425.42,-0.006
2016-09-16,0,0.0,0,NORMAL,15.37,454425.42,-0.006
2016-09-19,0,0.0,0,NORMAL,15.53,454425.42,-0.006
2016-09-20,0,0.0,0,NORMAL,15.92,454425.42,-0.006
2016-09-21,0,0.0,0,LOW_VOL,13.3,454425.42,-0.006
2016-09-22,0,0.0,0,LOW_VOL,12.02,454425.42,-0.006
2016-09-23,0,0.0,0,LOW_VOL,12.29,454425.42,-0.006
2016-09-26,0,0.0,0,LOW_VOL,14.5,454425.42,-0.006
2016-09-27,0,0.0,0,LOW_VOL,13.1,454425.42,-0.006
2016-09-28,0,0.0,0,LOW_VOL,12.39,454425.42,-0.006
2016-09-29,0,0.0,0,LOW_VOL,14.02,454425.42,-0.006
2016-09-30,0,0.0,0,LOW_VOL,13.29,454425.42,-0.006
2016-10-03,22500.0,4.95,1,LOW_VOL,13.57,454425.42,-0.006
2016-10-04,22500.0,4.95,1,LOW_VOL,13.63,454465.29,-0.0059
2016-10-05,22500.0,4.94,1,LOW_VOL,12.99,455211.11,-0.0042
2016-10-06,22500.0,4.94,1,LOW_VOL,12.84,455481.27,-0.0037
2016-10-07,22500.0,4.94,1,LOW_VOL,13.48,455025.06,-0.0047
2016-10-10,22500.0,4.94,1,LOW_VOL,13.38,455286.02,-0.0041
2016-10-11,22500.0,4.96,1,NORMAL,15.36,453547.52,-0.0079
2016-10-12,22500.0,4.96,1,NORMAL,15.91,453318.83,-0.0084
2016-10-13,22500.0,4.97,1,NORMAL,16.69,452784.6,-0.0096
2016-10-14,22500.0,4.96,1,NORMAL,16.12,453350.36,-0.0083
2016-10-17,22500.0,4.96,1,NORMAL,16.21,453282.89,-0.0085
2016-10-18,22500.0,4.95,1,NORMAL,15.28,454416.93,-0.006
2016-10-19,22500.0,4.94,1,LOW_VOL,14.41,455328.91,-0.004
2016-10-20,22500.0,4.94,1,LOW_VOL,13.75,455924.29,-0.0027
2016-10-21,22500.0,4.93,1,LOW_VOL,13.34,456378.02,-0.0017
2016-10-24,22500.0,4.92,1,LOW_VOL,13.02,456987.85,-0.0004
2016-10-25,22500.0,4.93,1,LOW_VOL,13.46,456647.32,-0.0011
2016-10-26,22500.0,4.93,1,LOW_VOL,14.24,456154.2,-0.0022
2016-10-27,22500.0,4.94,1,NORMAL,15.36,455363.6,-0.0039
2016-10-28,22500.0,4.95,1,NORMAL,16.19,454773.37,-0.0052
2016-10-31,22500.0,4.95,1,NORMAL,17.06,454412.34,-0.006
2016-11-01,22500.0,4.96,1,NORMAL,18.56,453180.75,-0.0087
2016-11-02,22500.0,4.97,1,NORMAL,19.32,452346.16,-0.0105
2016-11-03,22500.0,4.99,1,HIGH_VOL,22.08,450911.1,-0.0137
2016-11-04,0,0.0,0,HIGH_VOL,22.51,447248.91,-0.0217
2016-11-07,0,0.0,0,NORMAL,18.71,447248.91,-0.0217
2016-11-08,0,0.0,0,NORMAL,18.74,447248.91,-0.0217
2016-11-09,22500.0,5.03,1,LOW_VOL,14.38,447248.91,-0.0217
2016-11-10,22500.0,5.03,1,LOW_VOL,14.74,447730.04,-0.0206
2016-11-11,22500.0,5.03,1,LOW_VOL,14.17,447300.58,-0.0215
2016-11-14,22500.0,5.03,1,LOW_VOL,14.48,447374.63,-0.0214
2016-11-15,22500.0,5.02,1,LOW_VOL,13.37,448600.96,-0.0187
2016-11-16,22500.0,5.02,1,LOW_VOL,13.72,448363.71,-0.0192
2016-11-17,22500.0,5.01,1,LOW_VOL,13.35,449264.61,-0.0173
2016-11-18,22500.0,5.01,1,LOW_VOL,12.85,448672.87,-0.0185
2016-11-21,22500.0,5.0,1,LOW_VOL,12.42,450249.37,-0.0151
2016-11-22,22500.0,4.99,1,LOW_VOL,12.41,450742.59,-0.014
2016-11-23,22500.0,4.99,1,LOW_VOL,12.43,450947.64,-0.0136
2016-11-25,22500.0,4.98,1,LOW_VOL,12.34,451814.1,-0.0117
2016-11-28,22500.0,4.99,1,LOW_VOL,13.15,450785.25,-0.0139
2016-11-29,22500.0,4.99,1,LOW_VOL,12.9,451079.14,-0.0133
2016-11-30,22500.0,4.99,1,LOW_VOL,13.33,450592.83,-0.0143
2016-12-01,22500.0,5.0,1,LOW_VOL,14.07,450003.86,-0.0156
2016-12-02,22500.0,5.0,1,LOW_VOL,14.12,450132.46,-0.0154
2016-12-05,22500.0,4.99,1,LOW_VOL,12.14,451152.93,-0.0131
2016-12-06,22500.0,4.98,1,LOW_VOL,11.79,451974.12,-0.0113
2016-12-07,22500.0,4.95,1,LOW_VOL,12.22,454834.44,-0.0051
2016-12-08,22500.0,4.94,1,LOW_VOL,12.64,455278.25,-0.0041
2016-12-09,22500.0,4.93,1,LOW_VOL,11.75,456542.4,-0.0013
2016-12-12,22500.0,4.93,1,LOW_VOL,12.64,456303.68,-0.0019
2016-12-13,22500.0,4.92,1,LOW_VOL,12.72,457419.76,0.0
2016-12-14,22500.0,4.82,1,LOW_VOL,13.19,466343.37,0.0
2016-12-15,22500.0,4.82,1,LOW_VOL,12.79,467049.43,0.0
2016-12-16,22500.0,4.82,1,LOW_VOL,12.2,466498.6,-0.0012
2016-12-19,22500.0,4.82,1,LOW_VOL,11.71,466814.21,-0.0005
2016-12-20,22500.0,4.81,1,LOW_VOL,11.45,467612.25,0.0
2016-12-21,22500.0,4.82,1,LOW_VOL,11.27,466976.75,-0.0014
2016-12-22,22500.0,4.82,1,LOW_VOL,11.43,466555.82,-0.0023
2016-12-23,22500.0,4.82,1,LOW_VOL,11.44,466863.99,-0.0016
2016-12-27,22500.0,4.81,1,LOW_VOL,11.99,467558.41,-0.0001
2016-12-28,22500.0,4.83,1,LOW_VOL,12.95,465900.51,-0.0037
2016-12-29,22500.0,4.83,1,LOW_VOL,13.37,465999.81,-0.0034
2016-12-30,22500.0,4.84,1,LOW_VOL,14.04,465240.26,-0.0051
2017-01-03,22500.0,4.82,1,LOW_VOL,12.85,466679.61,-0.002
2017-01-04,22500.0,4.81,1,LOW_VOL,11.85,467755.06,0.0
